week,hours_viewed_sum,hours_viewed_mean,hours_viewed_std,hours_viewed_min,hours_viewed_max,weeks_in_top10_mean,ranking_nunique,avg_rating_mean,rating_std_mean,num_ratings_sum,vader_compound_mean_mean,vader_positive_mean_mean,vader_negative_mean_mean,textblob_polarity_mean_mean,num_reviews_with_text_sum,total_hours_next_week,hours_pct_change,engagement_decline,year,month,week_of_year,hours_lag_1,sentiment_lag_1,hours_lag_2,sentiment_lag_2,hours_lag_3,sentiment_lag_3,hours_lag_4,sentiment_lag_4,hours_ma_4week,sentiment_ma_4week
2025-07-06,192900000,19290000.0,19250365.07590325,6500000,66800000,5.0,10,3.1425,1.4383856006904105,168,0.2697421666666667,0.1890083333333333,0.087275,0.14542039834243822,170,146100000.0,-0.24261275272161742,1,2025,7,27,131000000.0,0.34833400000000003,127700000.0,0.25489700000000004,180700000.0,0.2962685,101100000.0,0.3535355,158075000.0,0.2923104166666667
2025-07-13,146100000,14610000.0,13774811.956772566,4500000,40400000,4.8,10,3.2049999999999996,1.359507075844879,182,0.30291100000000004,0.21151499999999998,0.094315,0.14239665084545436,184,124100000.0,-0.15058179329226556,1,2025,7,28,192900000.0,0.2697421666666667,131000000.0,0.34833400000000003,127700000.0,0.25489700000000004,180700000.0,0.2962685,149425000.0,0.2939710416666667
2025-07-20,124100000,12410000.0,12908520.0115617,4100000,43000000,6.7,10,3.0149999999999997,1.5333333455639586,200,0.3190035,0.23841,0.09518499999999999,0.1926974891323191,200,203600000.0,0.6406124093473006,0,2025,7,29,146100000.0,0.30291100000000004,192900000.0,0.2697421666666667,131000000.0,0.34833400000000003,127700000.0,0.25489700000000004,148525000.0,0.3099976666666667
2025-07-27,203600000,20360000.0,27762932.922233637,3700000,91900000,5.6,10,3.1143181818181818,1.4416222704334998,191,0.38169949999999997,0.214995,0.09043000000000001,0.15713694486879257,200,254400000.0,0.24950884086444008,0,2025,7,30,124100000.0,0.3190035,146100000.0,0.30291100000000004,192900000.0,0.2697421666666667,131000000.0,0.34833400000000003,166675000.0,0.3183390416666667
2025-08-03,254400000,25440000.0,24091270.894938968,5200000,80300000,5.6,10,2.8725,1.4266196051141524,200,0.338245,0.20160999999999998,0.090565,0.12884367292136892,200,180100000.0,-0.29205974842767296,1,2025,8,31,203600000.0,0.38169949999999997,124100000.0,0.3190035,146100000.0,0.30291100000000004,192900000.0,0.2697421666666667,182050000.0,0.33546475000000003
2025-08-10,180100000,18010000.0,16921679.060371704,5800000,51300000,5.5,10,2.9925,1.383360532112334,200,0.3479635,0.219155,0.089525,0.1795149229624774,200,142400000.0,-0.20932815102720712,1,2025,8,32,254400000.0,0.338245,203600000.0,0.38169949999999997,124100000.0,0.3190035,146100000.0,0.30291100000000004,190550000.0,0.346727875
2025-08-17,142400000,14240000.0,11805196.595849926,3900000,43300000,6.9,10,2.945,1.3260918791827327,200,0.293958,0.20038,0.09870000000000001,0.13910843830033195,200,126300000.0,-0.11306179775280899,1,2025,8,33,180100000.0,0.3479635,254400000.0,0.338245,203600000.0,0.38169949999999997,124100000.0,0.3190035,195125000.0,0.3404665
2025-08-24,126300000,12630000.0,11586970.651938708,5000000,42400000,6.4,10,3.2775,1.3348768540161764,200,0.356468,0.22122999999999998,0.101635,0.16949843166238907,200,163300000.0,0.2929532858273951,0,2025,8,34,142400000.0,0.293958,180100000.0,0.3479635,254400000.0,0.338245,203600000.0,0.38169949999999997,175800000.0,0.334158625
2025-08-31,163300000,16330000.0,17866545.397598397,4700000,50200000,6.4,10,3.2075000000000005,1.3228395232104118,200,0.28220349999999994,0.20435000000000003,0.11875500000000001,0.14297793975950907,200,160100000.0,-0.019595835884874464,0,2025,8,35,126300000.0,0.356468,142400000.0,0.293958,180100000.0,0.3479635,254400000.0,0.338245,153025000.0,0.32014824999999997
2025-09-07,160100000,16010000.0,16979101.533617403,4100000,42400000,7.6,10,3.8325000000000005,1.1546997180566798,200,0.3738265,0.24536000000000002,0.086325,0.24567047477214826,200,145200000.0,-0.09306683322923173,0,2025,9,36,163300000.0,0.28220349999999994,126300000.0,0.356468,142400000.0,0.293958,180100000.0,0.3479635,148025000.0,0.32661399999999996
2025-09-14,145200000,14520000.0,12273621.216974953,3300000,37700000,7.7,10,3.745,1.137007295620311,200,0.511834,0.24425,0.05991500000000001,0.27154302955333387,200,152400000.0,0.049586776859504134,0,2025,9,37,160100000.0,0.3738265,163300000.0,0.28220349999999994,126300000.0,0.356468,142400000.0,0.293958,148725000.0,0.381083
2025-09-21,152400000,15240000.0,12674488.81283449,4000000,38900000,4.6,10,3.1811842105263155,1.2632861010341236,199,0.28168113157894736,0.21014578947368423,0.09855894736842105,0.18721442380505932,199,123200000.0,-0.19160104986876642,1,2025,9,38,145200000.0,0.511834,160100000.0,0.3738265,163300000.0,0.28220349999999994,126300000.0,0.356468,155250000.0,0.36238628289473684
2025-09-28,123200000,12320000.0,7998722.120161167,4900000,32200000,4.6,10,3.5675,1.4296064088449554,190,0.378073,0.21657500000000002,0.089305,0.21564573886456642,200,94900000.0,-0.2297077922077922,1,2025,9,39,152400000.0,0.28168113157894736,145200000.0,0.511834,160100000.0,0.3738265,163300000.0,0.28220349999999994,145225000.0,0.38635365789473686
2025-10-05,94900000,9490000.0,9071009.989092847,3200000,30200000,4.7,10,3.6424999999999996,1.3815100351495606,200,0.5006390000000001,0.23958500000000002,0.074325,0.24094381709362808,200,118300000.0,0.2465753424657534,0,2025,10,40,123200000.0,0.378073,152400000.0,0.28168113157894736,145200000.0,0.511834,160100000.0,0.3738265,128925000.0,0.4180567828947369
2025-10-12,118300000,11830000.0,10613623.320996463,4200000,33500000,5.7,10,3.44,1.2789116211609532,194,0.38794264285714286,0.22379785714285716,0.08427928571428571,0.19721330364806153,194,149000000.0,0.2595097210481826,0,2025,10,41,94900000.0,0.5006390000000001,123200000.0,0.378073,152400000.0,0.28168113157894736,145200000.0,0.511834,122200000.0,0.38708394360902254
2025-10-19,149000000,14900000.0,14498658.941816347,4200000,47700000,6.6,10,2.8973076923076926,1.3495784013485561,187,0.15619464285714288,0.16686285714285715,0.11191428571428572,0.10115385752716599,194,162300000.0,0.08926174496644296,0,2025,10,42,118300000.0,0.38794264285714286,94900000.0,0.5006390000000001,123200000.0,0.378073,152400000.0,0.28168113157894736,121350000.0,0.35571232142857145
2025-10-26,162300000,16230000.0,13350576.35043854,4000000,42400000,6.6,10,2.585,1.2596262132170142,200,0.07843700000000002,0.155325,0.12298,0.09083225280104763,200,151700000.0,-0.06531115218730746,0,2025,10,43,149000000.0,0.15619464285714288,118300000.0,0.38794264285714286,94900000.0,0.5006390000000001,123200000.0,0.378073,131125000.0,0.28080332142857145
2025-11-02,151700000,15170000.0,17027888.888526376,4500000,60500000,6.5,10,2.9925,1.3891555220278662,200,0.16267,0.17332999999999998,0.12092499999999999,0.12473836687045306,200,163800000.0,0.07976268951878708,0,2025,11,44,162300000.0,0.07843700000000002,149000000.0,0.15619464285714288,118300000.0,0.38794264285714286,94900000.0,0.5006390000000001,145325000.0,0.19631107142857146
2025-11-09,163800000,16380000.0,20927217.7903429,3100000,73600000,6.6,10,3.1975000000000002,1.345250284988688,185,0.2993015,0.22311999999999999,0.09475,0.2018334141277013,185,191400000.0,0.1684981684981685,0,2025,11,45,151700000.0,0.16267,162300000.0,0.07843700000000002,149000000.0,0.15619464285714288,118300000.0,0.38794264285714286,156700000.0,0.17415078571428572
2025-11-16,191400000,19140000.0,23799168.98642565,5500000,85500000,4.9,10,3.075,1.41164246214352,200,0.26071999999999995,0.18636,0.092875,0.14914028409557614,200,181700000.0,-0.05067920585161965,0,2025,11,46,163800000.0,0.2993015,151700000.0,0.16267,162300000.0,0.07843700000000002,149000000.0,0.15619464285714288,167300000.0,0.20028212499999998
2025-11-23,181700000,18170000.0,10277272.660260277,9300000,37000000,4.3,10,3.4325,1.4121447231055988,184,0.3566445,0.22769499999999998,0.084535,0.18603070722637022,184,145400000.0,-0.19977985690698954,1,2025,11,47,191400000.0,0.26071999999999995,163800000.0,0.2993015,151700000.0,0.16267,162300000.0,0.07843700000000002,172150000.0,0.269834
2025-11-30,145400000,14540000.0,8187280.107310092,6000000,30900000,5.5,10,3.731666666666667,2.8112085322833327,179,0.3178065,0.22705999999999998,0.0865,0.17057826676280138,184,114500000.0,-0.2125171939477304,1,2025,11,48,181700000.0,0.3566445,191400000.0,0.26071999999999995,163800000.0,0.2993015,151700000.0,0.16267,170575000.0,0.30861812499999997
2025-12-07,114500000,11450000.0,6746892.2887174925,6200000,27800000,4.6,10,4.6445454545454545,4.205865593765118,161,0.4614324298245614,0.2317256140350877,0.05560070175438597,0.19629163291263718,194,154800000.0,0.3519650655021834,0,2025,12,49,145400000.0,0.3178065,181700000.0,0.3566445,191400000.0,0.26071999999999995,163800000.0,0.2993015,158250000.0,0.34915085745614033
2025-12-14,154800000,15480000.0,13506854.227062315,5400000,49200000,8.3,10,3.921666666666667,2.6211160411119567,165,0.29597866666666667,0.2128566666666667,0.08496333333333334,0.1830060886142431,195,132300000.0,-0.14534883720930233,1,2025,12,50,114500000.0,0.4614324298245614,145400000.0,0.3178065,181700000.0,0.3566445,191400000.0,0.26071999999999995,149100000.0,0.357965524122807
2025-12-21,132300000,13230000.0,13508848.951705692,5300000,50800000,10.2,10,4.425,2.529618421770198,155,0.4197166666666667,0.24828666666666668,0.06184333333333334,0.27188002029722996,163,138800000.0,0.0491307634164777,0,2025,12,51,154800000.0,0.29597866666666667,114500000.0,0.4614324298245614,145400000.0,0.3178065,181700000.0,0.3566445,136750000.0,0.3737335657894737
2025-12-28,138800000,13880000.0,7087046.085797821,6600000,28700000,8.4,10,4.875,4.2068830200949225,180,0.43023516666666667,0.23509666666666665,0.06355833333333334,0.25018563601517985,195,119400000.0,-0.13976945244956773,1,2025,12,52,132300000.0,0.4197166666666667,154800000.0,0.29597866666666667,114500000.0,0.4614324298245614,145400000.0,0.3178065,135100000.0,0.4018407324561404
2026-01-04,119400000,11940000.0,6532687.0428637555,5300000,25500000,7.1,10,3.6820833333333334,1.2890385326629459,161,0.3575863270676692,0.23138236842105261,0.06867827067669173,0.20819384367812308,186,115600000.0,-0.031825795644891124,0,2026,1,1,138800000.0,0.43023516666666667,132300000.0,0.4197166666666667,154800000.0,0.29597866666666667,114500000.0,0.4614324298245614,136325000.0,0.37587920676691733
2026-01-11,115600000,11560000.0,8848753.835679036,4200000,33800000,7.8,10,4.55833041958042,3.2182233113424545,156,0.42049514285714285,0.24624000000000001,0.06959642857142859,0.22105133765856574,187,183200000.0,0.5847750865051903,0,2026,1,2,119400000.0,0.3575863270676692,138800000.0,0.43023516666666667,132300000.0,0.4197166666666667,154800000.0,0.29597866666666667,126525000.0,0.4070083258145364
2026-01-18,183200000,18320000.0,24685164.235494435,3800000,78300000,7.4,10,3.561891025641026,1.4878345406300308,117,0.3939915,0.21113833333333334,0.059055,0.20385643166179576,167,199900000.0,0.09115720524017468,0,2026,1,3,115600000.0,0.42049514285714285,119400000.0,0.3575863270676692,138800000.0,0.43023516666666667,132300000.0,0.4197166666666667,139250000.0,0.4005770341478697
2026-01-25,199900000,19990000.0,21014251.777728796,5200000,76100000,5.5,10,3.3819289044289045,1.3000302714081091,124,0.3386825,0.19941166666666668,0.07556333333333334,0.19442917356559053,173,116000000.0,-0.4197098549274637,1,2026,1,4,183200000.0,0.3939915,115600000.0,0.42049514285714285,119400000.0,0.3575863270676692,138800000.0,0.43023516666666667,154525000.0,0.377688867481203
2026-02-01,116000000,11600000.0,6278180.911343313,4500000,27500000,5.5,10,3.5604048402577817,1.507658680623533,148,0.37755400000000006,0.20349166666666668,0.07601833333333333,0.1745870665531065,192,88900000.0,-0.2336206896551724,1,2026,2,5,199900000.0,0.3386825,183200000.0,0.3939915,115600000.0,0.42049514285714285,119400000.0,0.3575863270676692,153675000.0,0.3826807857142857
2026-02-08,88900000,8890000.0,4968668.500379822,4300000,20500000,4.7,10,3.571726655697244,3.1531465039021342,130,0.31471985620915033,0.1970683660130719,0.07335460784313726,0.16929370690815354,183,,,0,2026,2,6,116000000.0,0.37755400000000006,199900000.0,0.3386825,183200000.0,0.3939915,115600000.0,0.42049514285714285,147000000.0,0.35623696405228755
